date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:54	80235/80235	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:57%20GMT	https://www.cymolthemes.com/html/shiftler/home-6.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/home-6.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:54	88768/88768	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:49%20GMT	https://www.cymolthemes.com/html/shiftler/header-style-02.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/header-style-02.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:55	107833/107833	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:50%20GMT	https://www.cymolthemes.com/html/shiftler/header-style-03.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/header-style-03.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:55	101790/101790	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2011:36:19%20GMT	https://www.cymolthemes.com/html/shiftler/header-style-04.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/header-style-04.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:56	107551/107551	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:52%20GMT	https://www.cymolthemes.com/html/shiftler/header-style-05.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/header-style-05.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:56	57297/57297	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:41%20GMT	https://www.cymolthemes.com/html/shiftler/about-us.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/about-us.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:56	64381/64381	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:28:02%20GMT	https://www.cymolthemes.com/html/shiftler/services-1.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/services-1.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:56	36313/36313	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:46%20GMT	https://www.cymolthemes.com/html/shiftler/contact-us-1.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/contact-us-1.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:57	39019/39019	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:59%20GMT	https://www.cymolthemes.com/html/shiftler/our-team.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/our-team.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:57	40706/40706	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:59%20GMT	https://www.cymolthemes.com/html/shiftler/james-cameron.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/james-cameron.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:58	39855/39855	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:49%20GMT	https://www.cymolthemes.com/html/shiftler/faq.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/faq.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:58	52504/52504	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:28:03%20GMT	https://www.cymolthemes.com/html/shiftler/shop.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/shop.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:59	34422/34422	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:45%20GMT	https://www.cymolthemes.com/html/shiftler/checkout.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/checkout.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
20:04:59	34922/34922	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202021%2009:27:41%20GMT	https://www.cymolthemes.com/html/shiftler/air-freight-services.html	E:/AFIF%20bhaiaya/www.cymolthemes.com/html/shiftler/air-freight-services.html	(from https://www.cymolthemes.com/html/shiftler/index.html)
